path,time,power,area
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_154937.png,2230,,658
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_154937.png,2230,,2181
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_154943.png,2253,377000.0,6162
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_154943.png,2253,121000.0,5044
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_154943.png,2253,,566
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_154943.png,2253,312000.0,4619
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_154943.png,2253,132000.0,6486
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_154943.png,2253,,640
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_154943.png,2253,,2189
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_154948.png,2274,391000.0,5877
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_154948.png,2274,126000.0,5887
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_154948.png,2274,,399
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_154948.png,2274,322000.0,4185
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_154948.png,2274,134000.0,6459
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_154948.png,2274,,678
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_154948.png,2274,,2165
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_154954.png,2296,410000.0,6159
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_154954.png,2296,131000.0,5861
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_154954.png,2296,,519
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_154954.png,2296,333000.0,3419
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_154954.png,2296,137000.0,6045
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_154954.png,2296,,776
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_154954.png,2296,,2199
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_154959.png,2318,436000.0,6141
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_154959.png,2318,145000.0,4820
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_154959.png,2318,,840
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_154959.png,2318,323000.0,3466
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_154959.png,2318,140000.0,6480
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_154959.png,2318,,787
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_154959.png,2318,,2136
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155005.png,2340,456000.0,6214
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155005.png,2340,149000.0,4982
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155005.png,2340,,1004
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155005.png,2340,332000.0,3808
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155005.png,2340,143000.0,6356
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155005.png,2340,,699
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155005.png,2340,,2257
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155010.png,2363,479000.0,6172
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155010.png,2363,153000.0,5667
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155010.png,2363,,509
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155010.png,2363,343000.0,3730
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155010.png,2363,147000.0,6093
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155010.png,2363,,786
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155010.png,2363,,2247
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155016.png,2386,489000.0,6435
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155016.png,2386,155000.0,5533
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155016.png,2386,,533
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155016.png,2386,351000.0,3359
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155016.png,2386,152000.0,6097
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155016.png,2386,,746
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155016.png,2386,,4656
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155022.png,2410,506000.0,6546
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155022.png,2410,152000.0,5158
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155022.png,2410,,632
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155022.png,2410,363000.0,3259
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155022.png,2410,158000.0,6005
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155022.png,2410,,773
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155022.png,2410,,4642
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155027.png,2436,520000.0,7054
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155027.png,2436,155000.0,4680
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155027.png,2436,,1009
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155027.png,2436,377000.0,3634
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155027.png,2436,163000.0,6496
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155027.png,2436,,797
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155027.png,2436,,2553
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155033.png,2460,528000.0,7172
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155033.png,2460,176000.0,5349
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155033.png,2460,,566
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155033.png,2460,385000.0,3657
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155033.png,2460,168000.0,6704
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155033.png,2460,,764
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155033.png,2460,,2615
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155038.png,2483,547000.0,8313
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155038.png,2483,174000.0,5783
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155038.png,2483,,542
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155038.png,2483,393000.0,3194
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155038.png,2483,173000.0,7025
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155038.png,2483,,712
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155038.png,2483,,2394
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155044.png,2506,556000.0,7617
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155044.png,2506,177000.0,5584
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155044.png,2506,,504
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155044.png,2506,403000.0,3479
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155044.png,2506,179000.0,6680
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155044.png,2506,,754
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155044.png,2506,,2728
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155049.png,2531,570000.0,7674
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155049.png,2531,180000.0,4957
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155049.png,2531,,828
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155049.png,2531,422000.0,3658
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155049.png,2531,185000.0,6615
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155049.png,2531,,725
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155049.png,2531,,2789
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155055.png,2555,588000.0,7953
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155055.png,2555,182000.0,5392
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155055.png,2555,,690
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155055.png,2555,440000.0,3184
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155055.png,2555,192000.0,6410
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155055.png,2555,,683
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155055.png,2555,,2287
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155101.png,2578,615000.0,7809
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155101.png,2578,184000.0,6112
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155101.png,2578,,371
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155101.png,2578,462000.0,3216
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155101.png,2578,198000.0,6423
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155101.png,2578,,752
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155101.png,2578,,2385
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155106.png,2600,638000.0,7448
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155106.png,2600,190000.0,6310
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155106.png,2600,,6891
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155106.png,2600,482000.0,2833
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155106.png,2600,205000.0,6525
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155106.png,2600,,24453
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155106.png,2600,,2768
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155112.png,2622,,7939
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155112.png,2622,211000.0,5854
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155112.png,2622,193000.0,7301
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155112.png,2622,,2690
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155112.png,2622,,6978
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155112.png,2622,501000.0,6657
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155112.png,2622,,2286
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155117.png,2643,687000.0,7536
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155117.png,2643,184000.0,5702
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155117.png,2643,,944
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155117.png,2643,514000.0,2996
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155117.png,2643,217000.0,6603
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155117.png,2643,,685
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155117.png,2643,,2353
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155123.png,2665,704000.0,7594
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155123.png,2665,190000.0,6629
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155123.png,2665,,451
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155123.png,2665,522000.0,3956
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155123.png,2665,223000.0,6123
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155123.png,2665,,762
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155123.png,2665,,2659
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155128.png,2687,726000.0,7960
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155128.png,2687,194000.0,6591
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155128.png,2687,,524
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155128.png,2687,535000.0,3789
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155128.png,2687,229000.0,6511
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155128.png,2687,,740
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155128.png,2687,,2741
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155134.png,2709,751000.0,7637
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155134.png,2709,199000.0,6391
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155134.png,2709,,724
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155134.png,2709,546000.0,2976
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155134.png,2709,235000.0,6645
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155134.png,2709,,774
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155134.png,2709,,4612
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155140.png,2730,761000.0,7955
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155140.png,2730,204000.0,6132
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155140.png,2730,,9426
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155140.png,2730,556000.0,2964
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155140.png,2730,240000.0,6426
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155140.png,2730,,21629
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155140.png,2730,,5075
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155145.png,2752,771000.0,8324
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155145.png,2752,203000.0,6834
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155145.png,2752,,504
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155145.png,2752,575000.0,3236
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155145.png,2752,246000.0,6086
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155145.png,2752,,663
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155145.png,2752,,4576
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155151.png,2774,784000.0,7889
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155151.png,2774,208000.0,6893
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155151.png,2774,,462
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155151.png,2774,590000.0,3167
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155151.png,2774,252000.0,6295
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155151.png,2774,,729
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155151.png,2774,,2405
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155156.png,2796,803000.0,8060
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155156.png,2796,213000.0,6827
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155156.png,2796,,456
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155156.png,2796,597000.0,2715
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155156.png,2796,258000.0,6990
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155156.png,2796,,869
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155156.png,2796,,2368
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155202.png,2817,814000.0,7771
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155202.png,2817,216000.0,6222
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155202.png,2817,,526
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155202.png,2817,611000.0,2726
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155202.png,2817,265000.0,6937
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155202.png,2817,,812
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155202.png,2817,,2328
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155207.png,2840,830000.0,7837
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155207.png,2840,219000.0,6631
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155207.png,2840,,630
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155207.png,2840,623000.0,2730
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155207.png,2840,272000.0,6566
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155207.png,2840,,736
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155207.png,2840,,2284
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155213.png,2862,856000.0,7870
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkred\screenshot_20250918_155213.png,2862,223000.0,6735
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\gray\screenshot_20250918_155213.png,2862,,370
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\orange\screenshot_20250918_155213.png,2862,634000.0,2992
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\red\screenshot_20250918_155213.png,2862,280000.0,6947
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\teal\screenshot_20250918_155213.png,2862,,680
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\white\screenshot_20250918_155213.png,2862,,2369
E:\Coding\Python\MachineLearning_SC\data\processed\Session_5s_2025-09-18_15-41-44\darkblue\screenshot_20250918_155219.png,2884,879000.0,7986
